cdm	code	deptName	descr	primary
DCWAS_Providence MT	3042504	Histopathology	CYTOSPIN	30.64
DCWAS_Providence MT	3042520	Histopathology	EACH ADDL TISSUE BLOCK	16.98
DCWAS_Providence MT	3056355	Histopathology	EGFR GENE COM VARIANTS	167.5
DCWAS_Providence MT	3056371	Histopathology	F5 GENE	57.61
DCWAS_Providence MT	3042512	Histopathology	FINE NEEDLE ASP/BIOPSYRETATION	30.64
DCWAS_Providence MT	3028669	Histopathology	FROZEN SECTION	127.54
DCWAS_Providence MT	3057304	Histopathology	GROSS/MICRO BX PROS ANY METHOD	133.53
DCWAS_Providence MT	3042454	Histopathology	IMMUNO HISTOCHEMISTRY 1ST ANTI	131.54
DCWAS_Providence MT	3000018	Histopathology	IMMUNO HISTOCHEMISTRY EA ADDL	131.54
DCWAS_Providence MT	3057296	Histopathology	IMMUNOHISTO/CYTO EA MULTIPLEX	131.54
DCWAS_Providence MT	3046885	Histopathology	IN SITU HYBRID EA PROBE-TECH	53.95
DCWAS_Providence MT	3047149	Histopathology	INSITU HYBRIDIZATION (FISH)	44.62
DCWAS_Providence MT	3056587	Histopathology	JAK2 GENE	60.94
DCWAS_Providence MT	3046877	Histopathology	M/PHMTRC TUM IMHCHEM TECH	127.54
DCWAS_Providence MT	3049178	Histopathology	MUSCLE BIOPSY	307.36
DCWAS_Providence MT	3042553	Histopathology	PATH CONSULT DURING SURGERY	16.98
DCWAS_Providence MT	3011483	Histopathology	PATH SPEC LEVEL III EA ADDL	44.29
DCWAS_Providence MT	3028594	Histopathology	PATH SPEC LEVEL IV	65.6
DCWAS_Providence MT	3046588	Histopathology	PATH SPEC LEVEL V EA ADDL SPEC	74.59
DCWAS_Providence MT	3011475	Histopathology	PATH SPEC LVL II EA ADDL SPEC	38.63
DCWAS_Providence MT	3046570	Histopathology	PATH SPEC LVL IV EA ADDL SPEC	65.6
DCWAS_Providence MT	3046596	Histopathology	PATH SPEC LVL VI EA ADDL SPEC	120.55
DCWAS_Providence MT	3071230	Histopathology	PATHOLOGY SPEC LEVEL II	38.63
DCWAS_Providence MT	3042561	Histopathology	PATHOLOGY SPEC LEVEL III	44.29
DCWAS_Providence MT	3042546	Histopathology	PATHOLOGY SPEC LEVEL V	74.59
DCWAS_Providence MT	3028693	Histopathology	PATHOLOGY SPEC LEVEL VI	120.55
DCWAS_Providence MT	3061637	Histopathology	RENAL BIOPSY-EM	264.4
DCWAS_Providence MT	3028636	Histopathology	SPECIAL STAINS GRI	37.96
DCWAS_Providence MT	3028644	Histopathology	SPECIAL STAINS GRII	37.96
DCWAS_Providence MT	3061579	Histopathology	SURG PATH CONSULT, GROSS ONLY	16.98
DCWAS_Providence MT	3028628	Histopathology	SURG PATH DECALCIFIC	11.32
DCWAS_Providence MT	3046927	Histopathology	TUMOR IMMUNOHISTOCHEM	127.54
DCWAS_Providence MT	3057262	Histopathology	ZONISAMIDE	13.99
DCWAS_Providence MT	16360	ICU - 2	ROOM RATE--CRITICAL CARE UNIT	1252.75
DCWAS_Providence MT	5400002	IMCU 6 South	OBSERVATION PER HR 6S IMCU	63.94
DCWAS_Providence MT	60000	IMCU 6 South	R&B - 6S INTERMED CARE IMCU	1066.93
DCWAS_Providence MT	60001	IMCU 6 South	R&B 6S PRIVATE MED/SURG	490.84
DCWAS_Providence MT	60002	IMCU 6 South	R&B 6S SEMI-PRIVATE MED/SURG	484.85
DCWAS_Providence MT	3041092	Laboratory	ACTH	103.23
DCWAS_Providence MT	3011251	Laboratory	ACTIV PRTL THRMBPLSTN TIME PTT	8.33
DCWAS_Providence MT	3031013	Laboratory	ADENOSINE DEAMINASE PLEURL FLD	6.66
DCWAS_Providence MT	3031408	Laboratory	AFB BLOOD CULTURE (BAFP)	10.32
DCWAS_Providence MT	3030640	Laboratory	AFB SMEAR	19.65
DCWAS_Providence MT	3051091	Laboratory	ALBUMIN	6.99
DCWAS_Providence MT	3000005	Laboratory	ALCOHOLS	28.64
DCWAS_Providence MT	3052347	Laboratory	ALDOLASE	32.3
DCWAS_Providence MT	3041241	Laboratory	ALDOSTERONE BL.&UR.	122.21
DCWAS_Providence MT	3050432	Laboratory	ALKALINE PHOSPHATASE	16.65
DCWAS_Providence MT	3011392	Laboratory	ALLERGEN SPECFC IGE EA ALLERGN	7.33
DCWAS_Providence MT	3052297	Laboratory	ALPHA FETOPROTEIN DWNS SYN	49.95
DCWAS_Providence MT	3050226	Laboratory	ALPHA-1 ANTITTRYPSIN	48.29
DCWAS_Providence MT	3052305	Laboratory	AMIKACIN PEAK/TROUGH	50.95
DCWAS_Providence MT	3042132	Laboratory	AMIODARONE	63.27
DCWAS_Providence MT	3051448	Laboratory	AMMONIA	16.65
DCWAS_Providence MT	3051190	Laboratory	AMYLASE	17.65
DCWAS_Providence MT	3030400	Laboratory	ANA SCREEN	20.65
DCWAS_Providence MT	3030566	Laboratory	ANAEROBIC CULT-CO2	22.31
DCWAS_Providence MT	3000004	Laboratory	ANALGESICS NON-OPIOID 1 OR 2	26.97
DCWAS_Providence MT	3040714	Laboratory	ANGIOTENSIN CONV ENZ	44.29
DCWAS_Providence MT	3049194	Laboratory	ANTI NEUTOPHIL CYTOPLASMIC AB	74.26
DCWAS_Providence MT	3040201	Laboratory	ANTI-CENTROMERE ANTIBODY	16.98
DCWAS_Providence MT	3032042	Laboratory	ANTI-DNA/SMOOTH MUSC	31.64
DCWAS_Providence MT	3049343	Laboratory	ANTI-JO-1 ANTIBODIES (ENA)	124.88
DCWAS_Providence MT	3000038	Laboratory	ANTI-NEURONAL CELL ANTIBODY	11.99
DCWAS_Providence MT	3061686	Laboratory	ANTI-THROMBIN III	33.3
DCWAS_Providence MT	3032067	Laboratory	ANTI-THYROGLOB AB	50.95
DCWAS_Providence MT	3010568	Laboratory	ANTIBDY ID; PLTELET ANTIBODIES	15.32
DCWAS_Providence MT	3033214	Laboratory	ANTIBODY NOCARDIAM DILUTED	13.65
DCWAS_Providence MT	3054921	Laboratory	ANTIPHOSPHOLIPID ANTIBODY	84.58
DCWAS_Providence MT	3054624	Laboratory	ARSENIC	52.28
DCWAS_Providence MT	3045127	Laboratory	ASSAY OF CHROMIUM	6.33
DCWAS_Providence MT	3045481	Laboratory	ASSAY OF SWEAT SODIUM	5.0
DCWAS_Providence MT	3045069	Laboratory	ASSAY OF URINE ALBUMIN	3.0
DCWAS_Providence MT	3070679	Laboratory	AUTOMATED HEMOGRAM	17.98
DCWAS_Providence MT	3061694	Laboratory	B-HYDROXYBUTYRATE	31.3
DCWAS_Providence MT	3051521	Laboratory	B.U.N.	10.99
DCWAS_Providence MT	3030764	Laboratory	BACTERIAL CULTURE	12.65
DCWAS_Providence MT	3045804	Laboratory	BARTONELLA ANTIBODY	8.33
DCWAS_Providence MT	3040250	Laboratory	BASIC METABOLIC PANEL	37.3
DCWAS_Providence MT	3000036	Laboratory	BASIC METABOLIC PANEL W/EGFR	37.3
DCWAS_Providence MT	3000003	Laboratory	BENZODIAZEPINES 1-12	36.63
DCWAS_Providence MT	3052487	Laboratory	BETA 2 MICROGLOB	129.54
DCWAS_Providence MT	3051075	Laboratory	BILIRUBIN DIRECT	9.66
DCWAS_Providence MT	3051067	Laboratory	BILIRUBIN TOTAL	9.66
DCWAS_Providence MT	3087681	Laboratory	BK&JC VIRUS DNA QUAL PCR	325.34
DCWAS_Providence MT	3045812	Laboratory	BLASTOMYCES ANTIBODY	9.99
DCWAS_Providence MT	3020385	Laboratory	BLOOD CNT AUTOMTD W/ AUTO DIF	17.98
DCWAS_Providence MT	3030632	Laboratory	BLOOD CULTURE	20.98
DCWAS_Providence MT	3045986	Laboratory	BLOOD FUNGUS CULTURE	7.33
DCWAS_Providence MT	3051026	Laboratory	BLOOD GASES	105.23
DCWAS_Providence MT	3055001	Laboratory	BLOOD PARASITES PANEL	28.31
DCWAS_Providence MT	3054962	Laboratory	BODY FLUID SPECIFIC GRAVITY	8.33
DCWAS_Providence MT	3030152	Laboratory	BRUCELLA AB	53.95
DCWAS_Providence MT	3052529	Laboratory	C-PEPTIDE	62.6
DCWAS_Providence MT	3030384	Laboratory	C-REACTIVE PROTEIN	12.65
DCWAS_Providence MT	3011467	Laboratory	C. DIFFICILE ANTIGEN	50.62
DCWAS_Providence MT	3032141	Laboratory	C. DIFFICILE TOXIN	71.6
DCWAS_Providence MT	3049004	Laboratory	C1 ESTERASE INHIBITOR, SERUM	58.94
DCWAS_Providence MT	3032026	Laboratory	C3 COMPLEMENT	29.3
DCWAS_Providence MT	3032109	Laboratory	C4 COMPLEMENTT	29.3
DCWAS_Providence MT	3042330	Laboratory	C5 COMPLEMENT	29.3
DCWAS_Providence MT	3061710	Laboratory	CA 125	77.59
DCWAS_Providence MT	3053089	Laboratory	CA 15-3	95.57
DCWAS_Providence MT	3061777	Laboratory	CA 19-9	95.57
DCWAS_Providence MT	3042322	Laboratory	CA27.29	95.57
DCWAS_Providence MT	3051554	Laboratory	CALCIUM	12.65
DCWAS_Providence MT	3052032	Laboratory	CALCULUS-STONE ANAL	26.31
DCWAS_Providence MT	3000019	Laboratory	CALRETICULIN GENE ANALYSIS	113.55
DCWAS_Providence MT	3052362	Laboratory	CARBON MONOXIDE	43.62
DCWAS_Providence MT	3061728	Laboratory	CARDIOLIPIN ANTIBODY	34.3
DCWAS_Providence MT	3052404	Laboratory	CATECHOLAMINES-URINE-FRACTNTD	108.23
DCWAS_Providence MT	3041134	Laboratory	CEA	46.29
DCWAS_Providence MT	3020013	Laboratory	CELL CT, FLUIDS/DIFF	10.66
DCWAS_Providence MT	3053782	Laboratory	CERULOPLASMIN	30.97
DCWAS_Providence MT	3045846	Laboratory	CHLAMYDIA ANTIBODY	7.99
DCWAS_Providence MT	3051307	Laboratory	CHOLESTEROL	14.99
DCWAS_Providence MT	3010485	Laboratory	CHRMTG QUAN CLMN;1 ANALYT NES	24.31
DCWAS_Providence MT	3020856	Laboratory	CHROMOSOME ANALYSIS (TISSUE)	591.08
DCWAS_Providence MT	3063369	Laboratory	CKMB FRACTION ONLY	27.97
DCWAS_Providence MT	3020179	Laboratory	CL FACTOR VIII-AGH-	83.58
DCWAS_Providence MT	3020195	Laboratory	CL FACTOR X	83.58
DCWAS_Providence MT	3057189	Laboratory	CLOZAPINE	16.32
DCWAS_Providence MT	3010691	Laboratory	CLT BCT;QUN-AERO-NO UR/BLD/STL	13.99
DCWAS_Providence MT	3030996	Laboratory	CMV, IGM	74.93
DCWAS_Providence MT	3045853	Laboratory	COCCIDIOIDES ANTIBODY	8.66
DCWAS_Providence MT	3046778	Laboratory	COLLAGEN ADP	23.64
DCWAS_Providence MT	3046760	Laboratory	COLLAGEN EPI	23.64
DCWAS_Providence MT	3040292	Laboratory	COMPREHENSIVE METABOLIC PANEL	48.62
DCWAS_Providence MT	3040482	Laboratory	CORTISOL	28.97
DCWAS_Providence MT	3030038	Laboratory	COXSACKIE A ANTIBODY	115.22
DCWAS_Providence MT	3030426	Laboratory	COXSACKIE B VIRAL AB	115.22
DCWAS_Providence MT	3051174	Laboratory	CPK	17.65
DCWAS_Providence MT	3051315	Laboratory	CREATININE	13.65
DCWAS_Providence MT	3050887	Laboratory	CREATININE CLEARANCE	19.31
DCWAS_Providence MT	3000016	Laboratory	CREATININE POINT OF CARE	5.0
DCWAS_Providence MT	3030376	Laboratory	CRP HIGH SENSITIVITY	25.31
DCWAS_Providence MT	3030145	Laboratory	CRYPTOCOCCUS ANTIGEN, SERUM	31.3
DCWAS_Providence MT	3030665	Laboratory	CRYPTOSPORIDIUM	65.27
DCWAS_Providence MT	3050424	Laboratory	CSF IGG	33.63
DCWAS_Providence MT	3030269	Laboratory	CSF/VDRI	19.65
DCWAS_Providence MT	3063013	Laboratory	CULTURE FLUID	17.32
DCWAS_Providence MT	3030673	Laboratory	CULTURE,STOOL	17.98
DCWAS_Providence MT	3053352	Laboratory	CYANIDE	83.58
DCWAS_Providence MT	3032190	Laboratory	CYTOMEGALOVIRUS ANTIBODY	54.61
DCWAS_Providence MT	3031374	Laboratory	CYTOMEGALOVIRUS CSF  CMVC	54.61
DCWAS_Providence MT	3087657	Laboratory	CYTOMEGALOVIRUS DNA QUANT PCR	293.71
DCWAS_Providence MT	3046190	Laboratory	CYTOPATHOLOGY EVAL OF FNA	37.96
DCWAS_Providence MT	3040193	Laboratory	D-DIMER, HIGHLY SENSITIVE	64.6
DCWAS_Providence MT	3040383	Laboratory	DIGITOXIN	36.96
DCWAS_Providence MT	3040391	Laboratory	DIGOXIN TOTAL	30.3
DCWAS_Providence MT	3051125	Laboratory	DILANTIN (PHENYTOIN)	39.96
DCWAS_Providence MT	3032158	Laboratory	DNA ANTIBODY	35.63
DCWAS_Providence MT	3049897	Laboratory	DNA SINGLE STRAND ANTIBODY	132.87
DCWAS_Providence MT	3000026	Laboratory	DRUG TEST PRES ANY CLASS 6+	99.9
DCWAS_Providence MT	3031317	Laboratory	EB V NUCLEAR ANTIGEN	80.59
DCWAS_Providence MT	3031036	Laboratory	EB V, IGM	134.53
DCWAS_Providence MT	3031044	Laboratory	EBV	60.94
DCWAS_Providence MT	3087699	Laboratory	EBV DNA QUANTITATIVE PCR	226.11
DCWAS_Providence MT	3049095	Laboratory	ELECTROLYTES PROFILE	18.65
DCWAS_Providence MT	3031010	Laboratory	ENA	67.6
DCWAS_Providence MT	3061975	Laboratory	ERYTHROPOIETIN TEST	77.92
DCWAS_Providence MT	3041142	Laboratory	ESTROGENS,BLD.FRCTN	77.92
DCWAS_Providence MT	3052693	Laboratory	ETHYLENE GLYCOL	49.95
DCWAS_Providence MT	3051596	Laboratory	FECAL FAT SCREEN	11.32
DCWAS_Providence MT	3041118	Laboratory	FERRITIN	43.62
DCWAS_Providence MT	3020252	Laboratory	FIBRIN SPLIT PRODUCT	29.3
DCWAS_Providence MT	3011285	Laboratory	FIBRINOGEN, QUAN	20.98
DCWAS_Providence MT	3087707	Laboratory	FISH CHRONIC LYMPHCYTC LEUKEM	756.58
DCWAS_Providence MT	3087756	Laboratory	FLOW 1ST MARKER	232.77
DCWAS_Providence MT	3046208	Laboratory	FLOWCYTOMETRY/TC, ADD ON	8.99
DCWAS_Providence MT	3054988	Laboratory	FLUID AMYLASE	17.65
DCWAS_Providence MT	3051893	Laboratory	FLUID GLUCOSE	10.32
DCWAS_Providence MT	3054970	Laboratory	FLUID PH	11.32
DCWAS_Providence MT	3050184	Laboratory	FLUID URIC ACID	11.32
DCWAS_Providence MT	3050564	Laboratory	FLUIDS-LDH-CSF	16.65
DCWAS_Providence MT	3040888	Laboratory	FOLIC ACID SERUM	28.97
DCWAS_Providence MT	3020153	Laboratory	FREE HEMOGLOB(PLASMA OR SERUM)	36.63
DCWAS_Providence MT	3042108	Laboratory	FREE PSA	83.92
DCWAS_Providence MT	3053113	Laboratory	FRUCTOSAMINE	32.3
DCWAS_Providence MT	3040417	Laboratory	FSH,SERUM-RIA	48.29
DCWAS_Providence MT	3030335	Laboratory	FTA	23.31
DCWAS_Providence MT	3057205	Laboratory	GABAPENTIN WB/SERUM/PLASMA	13.99
DCWAS_Providence MT	3050838	Laboratory	GGT.	11.32
DCWAS_Providence MT	3051471	Laboratory	GLUCOSE	10.99
DCWAS_Providence MT	3020260	Laboratory	GLUCS-6-PHOSPHATE DEHYDROGENAS	23.31
DCWAS_Providence MT	3030731	Laboratory	GRAM STAIN STAT	59.61
DCWAS_Providence MT	3030798	Laboratory	GRAMSTAIN           GRM	10.66
DCWAS_Providence MT	3040540	Laboratory	GROWTH HORMONE,RIA	53.61
DCWAS_Providence MT	3011442	Laboratory	H1N1 INFLUENZA A (PCR)	42.62
DCWAS_Providence MT	3048048	Laboratory	HALDOL LEVEL TOX	86.58
DCWAS_Providence MT	3051711	Laboratory	HAPTOGLOBIN	29.64
DCWAS_Providence MT	3040326	Laboratory	HCG QUANT, SERUM	33.97
DCWAS_Providence MT	3052149	Laboratory	HDL CHOLESTEROL	17.98
DCWAS_Providence MT	3010832	Laboratory	HEAVY METAL; QUANTITATIVE EACH	30.64
DCWAS_Providence MT	3020351	Laboratory	HEMATOCRIT	7.33
DCWAS_Providence MT	3052420	Laboratory	HEMOGLOBIN A1C(GLYCOSL	23.31
DCWAS_Providence MT	3050994	Laboratory	HEMOGLOBIN ELECTROPHORESIS	21.98
DCWAS_Providence MT	3010303	Laboratory	HEMOGLOBIN; URINE	6.33
DCWAS_Providence MT	3032232	Laboratory	HEP B CORE, AB, IGM+IGG	30.97
DCWAS_Providence MT	3042587	Laboratory	HEP C RNA QUANTITATIVE	259.74
DCWAS_Providence MT	3040680	Laboratory	HEP. B SURFACE ANTIG	23.31
DCWAS_Providence MT	3042280	Laboratory	HEPARIN ASSAY	60.94
DCWAS_Providence MT	3032208	Laboratory	HEPATITIS A ANTIBODY IGG	28.64
DCWAS_Providence MT	3032216	Laboratory	HEPATITIS A VIRUS ANTIBODY IGM	28.64
DCWAS_Providence MT	3032240	Laboratory	HEPATITIS B CORE AB, IGM	30.97
DCWAS_Providence MT	3063138	Laboratory	HEPATITIS B SURFACE AB QUNT	101.9
DCWAS_Providence MT	3032224	Laboratory	HEPATITIS B SURFACE ANTIBODY	29.64
DCWAS_Providence MT	3046109	Laboratory	HEPATITIS B, DNA, QUANT	21.31
DCWAS_Providence MT	3032265	Laboratory	HEPATITIS BE ANTIBODY	32.3
DCWAS_Providence MT	3032273	Laboratory	HEPATITIS BE ANTIGEN	32.3
DCWAS_Providence MT	3032257	Laboratory	HEPATITIS C ANTIBODY	51.28
DCWAS_Providence MT	3049129	Laboratory	HERPES ANTIBODY IGM	62.6
DCWAS_Providence MT	3042660	Laboratory	HERPES SIMPLE VIRUS DIF PCR	60.61
DCWAS_Providence MT	3032281	Laboratory	HERPES TYPE 1	27.97
DCWAS_Providence MT	3032299	Laboratory	HERPES TYPE 2	27.97
DCWAS_Providence MT	3031267	Laboratory	HERPES VIRUS CULTURE	32.3
DCWAS_Providence MT	3020021	Laboratory	HGB S-SICKLE-, CHEM	10.32
DCWAS_Providence MT	3052024	Laboratory	HIAA QUAN-5	61.94
DCWAS_Providence MT	3031014	Laboratory	HISTONE ANTIBODY	10.32
DCWAS_Providence MT	3030293	Laboratory	HISTOPLASM.ANTIBODY	64.94
DCWAS_Providence MT	3063997	Laboratory	HIV VIRAL LOAD	108.89
DCWAS_Providence MT	3046117	Laboratory	HIV-1,DNA,AMP PROBE	26.31
DCWAS_Providence MT	3049566	Laboratory	HIV1, HIV2 AB COMB ASSAY SNGL	102.9
DCWAS_Providence MT	3030442	Laboratory	HLA B27 SINGLE ANTIGEN	84.58
DCWAS_Providence MT	3042306	Laboratory	HOMOCYSTINE	74.93
DCWAS_Providence MT	3052560	Laboratory	IGE	49.95
DCWAS_Providence MT	3045705	Laboratory	IMMUNFIX E-PHORSIS/URINE/CSF	21.98
DCWAS_Providence MT	3010493	Laboratory	IMMUNOAS ANALYTE QUAN; RADPHRM	17.98
DCWAS_Providence MT	3010535	Laboratory	IMMUNOASSAY ANALYTE QUAN; NOS	17.98
DCWAS_Providence MT	3010550	Laboratory	IMMUNOASSAY ANALYTE QUAN; NOS	17.98
DCWAS_Providence MT	3045267	Laboratory	IMMUNOASSAY, NONANTIBODY	10.32
DCWAS_Providence MT	3033198	Laboratory	IMMUNODFFSN GEL DIFFUS QUAL EA	16.65
DCWAS_Providence MT	3051455	Laboratory	IMMUNOGLOB.-IGA, IGM	22.31
DCWAS_Providence MT	3031093	Laboratory	IMMUNOGLOBULIN D	33.63
DCWAS_Providence MT	3010659	Laboratory	INF AGT-DNA/RNA;CHLMD TRCH-AMP	48.29
DCWAS_Providence MT	3010642	Laboratory	INF AGT-DNA/RNA;NSSR GNRHA-AMP	48.29
DCWAS_Providence MT	3033271	Laboratory	INF AGT-MX STEP H PYLORI-STOOL	15.65
DCWAS_Providence MT	3042702	Laboratory	INFLUENZA A ANTIBODIES	17.98
DCWAS_Providence MT	3042710	Laboratory	INFLUENZA B ANTIBODIES	17.98
DCWAS_Providence MT	3031085	Laboratory	INSULIN ANTIBODIES	59.61
DCWAS_Providence MT	3040441	Laboratory	INSULIN TEST	32.3
DCWAS_Providence MT	3040854	Laboratory	INTACT PTH PROFILE	116.88
DCWAS_Providence MT	3053303	Laboratory	IONIZED CALCIUM	30.3
DCWAS_Providence MT	3052008	Laboratory	IRON	16.65
DCWAS_Providence MT	3050598	Laboratory	IRON BINDING CAPAC.	16.65
DCWAS_Providence MT	3050671	Laboratory	KAPPA & LAMBDA LIGHT CHAINS	42.96
DCWAS_Providence MT	3052321	Laboratory	LACTIC ACID	28.97
DCWAS_Providence MT	3057213	Laboratory	LAMOTRIGINE	13.99
DCWAS_Providence MT	3051257	Laboratory	LDH	16.65
DCWAS_Providence MT	3052180	Laboratory	LEAD	29.64
DCWAS_Providence MT	3042116	Laboratory	LEGIONELLA ANTIGEN URINE	50.62
DCWAS_Providence MT	3030848	Laboratory	LESION CULTURE	22.64
DCWAS_Providence MT	3057221	Laboratory	LEVETIRACETAM	13.99
DCWAS_Providence MT	3051372	Laboratory	LIPASE	22.64
DCWAS_Providence MT	3050531	Laboratory	LIPID PROFILE	38.63
DCWAS_Providence MT	3051182	Laboratory	LITHIUM	17.65
DCWAS_Providence MT	3040706	Laboratory	LIVER FUNCTION PANEL	36.96
DCWAS_Providence MT	3040458	Laboratory	LUTEINIZING HORMONE (LH)	48.29
DCWAS_Providence MT	3071024	Laboratory	LYME TITER	30.97
DCWAS_Providence MT	3051380	Laboratory	MAGNESIUM	10.32
DCWAS_Providence MT	3049293	Laboratory	MEAT FIBERS FECES	7.99
DCWAS_Providence MT	3054947	Laboratory	MERCURY	60.61
DCWAS_Providence MT	3054186	Laboratory	METANEPHRINES URINE	66.93
DCWAS_Providence MT	3010402	Laboratory	METHYLMALONIC ACID	23.31
DCWAS_Providence MT	3030806	Laboratory	MIC, MIN INHIBIT CANC TEST	25.31
DCWAS_Providence MT	3032174	Laboratory	MITOCHONDRIAL ANTIBODY	43.62
DCWAS_Providence MT	3010576	Laboratory	MOLE DX;ISLT/EXTRC NUCLC ACD	54.61
DCWAS_Providence MT	3030327	Laboratory	MONO-TEST SCREEN	17.65
DCWAS_Providence MT	3031630	Laboratory	MRSA SCREEN	15.65
DCWAS_Providence MT	3011509	Laboratory	MULTIDRG RESIST ORGANISM CULT	9.66
DCWAS_Providence MT	3031168	Laboratory	MUMPS AB IGG	89.91
DCWAS_Providence MT	3030475	Laboratory	MYCO PNEUMONIAE ANTIBODIES IGG	64.27
DCWAS_Providence MT	3011368	Laboratory	MYCOBACTERIUM TUBERCULOSIS RNA	43.62
DCWAS_Providence MT	3049111	Laboratory	MYCOPLASMA PNEUMONIAE AB IGM	55.94
DCWAS_Providence MT	3052859	Laboratory	MYELIN BASIC PROTEIN	54.61
DCWAS_Providence MT	3011301	Laboratory	MYELOPEROXIDASE (MPO)	33.97
DCWAS_Providence MT	3050770	Laboratory	MYSOLINE-PRIMIDONE	38.63
DCWAS_Providence MT	3042215	Laboratory	OCCULT BLOOD, NG ASPIRATE	6.66
DCWAS_Providence MT	3052883	Laboratory	OLIGOCLONAL	70.26
DCWAS_Providence MT	3051133	Laboratory	OSMOLARITY-BLOOD	17.65
DCWAS_Providence MT	3050499	Laboratory	OSMOLARITY-URINE	16.65
DCWAS_Providence MT	3033073	Laboratory	OVA & PARASITE PROFILE	31.97
DCWAS_Providence MT	3057247	Laboratory	OXCARBAZEPINE	13.99
DCWAS_Providence MT	3040847	Laboratory	PARATHYROID HORM-PTH	116.88
DCWAS_Providence MT	3033263	Laboratory	PARTICLE AGGLUTINTN SCRN-EA AB	14.65
DCWAS_Providence MT	3033123	Laboratory	PARTICLE AGGLUTINTN SCRN-EA AB	14.65
DCWAS_Providence MT	3045879	Laboratory	PARVOVIRUS ANTIBODY	10.99
DCWAS_Providence MT	3050804	Laboratory	PHENOBARB QUAN	26.97
DCWAS_Providence MT	3049541	Laboratory	PHENYTOIN FREE	137.2
DCWAS_Providence MT	3051406	Laboratory	PHOSPHOROUS	12.65
DCWAS_Providence MT	3020047	Laboratory	PLATELET COUNT PHASE MICRO	10.32
DCWAS_Providence MT	3082732	Laboratory	PLATELET NEUTRALIZATION	25.31
DCWAS_Providence MT	3051240	Laboratory	POTASSIUM	10.99
DCWAS_Providence MT	3049699	Laboratory	PRE-ALBUMIN	94.91
DCWAS_Providence MT	3082716	Laboratory	PRO B-TYPE NATRIUETIC PEPTIDE	44.96
DCWAS_Providence MT	3046604	Laboratory	PROCALCITONIN	28.97
DCWAS_Providence MT	3040599	Laboratory	PROLACTIN	60.94
DCWAS_Providence MT	3061835	Laboratory	PROTEIN C ANTIG	66.27
DCWAS_Providence MT	3049640	Laboratory	PROTEIN C FUNCTIONAL	90.91
DCWAS_Providence MT	3051323	Laboratory	PROTEIN ELECTRPHRTIC FRAC/QUNT	29.64
DCWAS_Providence MT	3020757	Laboratory	PROTEIN S FREE	133.2
DCWAS_Providence MT	3049632	Laboratory	PROTEIN S FUNCTIONAL	243.42
DCWAS_Providence MT	3050408	Laboratory	PROTEIN TOTAL, SERUM	9.32
DCWAS_Providence MT	3050325	Laboratory	PROTEIN, FLUIDS	12.65
DCWAS_Providence MT	3011269	Laboratory	PROTHROMBIN TIME	9.66
DCWAS_Providence MT	3049277	Laboratory	PROZAC (FLUOXETIN)	61.94
DCWAS_Providence MT	3040649	Laboratory	PSA PROSTATE SPEC ANTIGEN	35.63
DCWAS_Providence MT	3050218	Laboratory	QUANT URINE MYOGLOBIN	85.91
DCWAS_Providence MT	3011459	Laboratory	QUANTIFERON - TB GOLD	73.26
DCWAS_Providence MT	3033115	Laboratory	QUANTITATION OF DRUG NES	18.65
DCWAS_Providence MT	3052768	Laboratory	RBC FOLATE	50.62
DCWAS_Providence MT	3040730	Laboratory	RENAL FUNCTION PANEL	40.96
DCWAS_Providence MT	3040474	Laboratory	RENIN	72.59
DCWAS_Providence MT	3030855	Laboratory	RESPIRATORY CULTURE RSP	22.64
DCWAS_Providence MT	3032331	Laboratory	RESPIRATORY SYNCYTIAL VIRUS	75.59
DCWAS_Providence MT	3020567	Laboratory	RETICULOCYTE COUNT	9.66
DCWAS_Providence MT	3030160	Laboratory	RHEUMATOID (RA) FACTOR	12.65
DCWAS_Providence MT	3000039	Laboratory	RIBOSOMAL P ANTIBODY	9.99
DCWAS_Providence MT	3030418	Laboratory	RICKETTSIAL AGTS SCR	76.59
DCWAS_Providence MT	3030459	Laboratory	ROCKY MT SPOTTED FEVER, IGG	74.26
DCWAS_Providence MT	3042421	Laboratory	RPR PROGRESSIVE SERUM	20.31
DCWAS_Providence MT	3030467	Laboratory	RUBELLA SCREEN	23.31
DCWAS_Providence MT	3030558	Laboratory	RUBEOLA IGG	33.63
DCWAS_Providence MT	3053170	Laboratory	SCLERODERMA	46.95
DCWAS_Providence MT	3051695	Laboratory	SERUM IMMUNOELECTROP	42.96
DCWAS_Providence MT	3050200	Laboratory	SERUM MYOGLOBIN	86.25
DCWAS_Providence MT	3010881	Laboratory	SEX HORMONE BINDING GLOBULIN	28.31
DCWAS_Providence MT	3051265	Laboratory	SGOT	18.65
DCWAS_Providence MT	3050960	Laboratory	SGPT	18.65
DCWAS_Providence MT	3042264	Laboratory	SJOGREN'S SYNDROME ANTIBODY	81.92
DCWAS_Providence MT	3051463	Laboratory	SODIUM	10.99
DCWAS_Providence MT	3061884	Laboratory	SOMATOMEDIN-C	86.25
DCWAS_Providence MT	3045945	Laboratory	SPECIMEN CONCENTRATION	5.66
DCWAS_Providence MT	3051794	Laboratory	SPINAL FL GLUCOSE	10.32
DCWAS_Providence MT	3050788	Laboratory	SPINAL FL. CHLORIDES	10.32
DCWAS_Providence MT	3030889	Laboratory	SPINAL FLUID CULTURE	12.65
